t0,t1,t2,t3,t4,s_r,s_f,N,d_r,d_f,total_integral,tail_integral,fom
30.4625,16.94169416941694,27.502750275027505,47.78477847784779,109.73097309730974,6.1965,50.3538,457.4415,10.561056105610565,61.946194619461956,12260.511933377582,23331.803058773698,0.5254849744142314
106.5481,92.56925692569257,103.37033703370338,126.71267126712672,192.1992199219922,5.9396,49.115,139.0392,10.801080108010808,65.48654865486549,3315.533680279425,6985.113174126778,0.47465711687540496
81.4156,67.54675467546755,78.32783278327832,97.8897889788979,155.95559555955597,6.3623,48.1096,685.8267,10.781078107810771,58.06580658065808,17537.352355755003,33717.98037529847,0.5201187070089978
62.4742,49.22492249224923,59.56595659565957,82.56825682568257,150.37503750375038,5.7194,51.3623,164.1221,10.341034103410344,67.80678067806781,4217.675631252565,8507.064937207657,0.4957850518814738
85.0737,71.5071507150715,82.12821282128213,102.47024702470247,164.03640364036406,6.2646,51.2385,749.63,10.62106210621063,61.56615661566158,20485.772468881998,38749.65311181732,0.5286698285986601
89.7697,77.14771477147715,87.00870087008701,108.15081508150816,171.13711371137114,5.5842,50.8177,311.1916,9.860986098609857,62.986298629862986,8204.68760091097,15810.88854936281,0.5189264079178918
95.2987,81.2881288128813,92.20922092209221,112.61126112611262,172.8972897289729,6.3976,50.1257,607.5019,10.921092109210917,60.286028602860284,16102.021350844614,30947.90082221027,0.5202944601427937
112.6499,98.36983698369838,109.45094509450945,132.91329132913293,199.81998199819984,6.1804,49.5129,97.896,11.081108110811073,66.9066906690669,2362.433594566817,4983.222484207477,0.47407748741977646
92.3979,78.30783078307832,89.08890889088909,110.15101510151015,171.15711571157115,6.2833,48.7554,256.4472,10.781078107810771,61.006100610061,6473.821181507044,12802.261825455069,0.5056779239302056
67.7214,54.04540454045405,64.3864386438644,85.988598859886,149.2949294929493,6.1759,48.9413,214.4139,10.341034103410344,63.30633063306331,5386.322945562294,10743.693882745509,0.5013473954440184
118.7547,104.91049104910492,115.69156915691569,136.51365136513652,197.15971597159717,6.2935,50.1271,391.9457,10.781078107810771,60.64606460646064,10262.282614693662,19947.803368659213,0.5144567762692679
39.6094,26.222622262226224,36.743674367436746,56.76567656765677,116.1916191619162,6.0159,48.5686,378.5822,10.521052105210522,59.425942594259425,9640.845316051928,18655.616465333303,0.5167797769624486
