t0,s_r,s_f,N,d_r,d_f,total_integral,tail_integral,fom
46.45353052244836,5.841825672386605,100.85915103758803,600.9530197513435,10.12101210121012,118.7918791879188,31945.392178690927,56312.88323464785,0.5672839027896863
49.735878145888556,6.465239806997582,101.73104075593206,355.4616087642662,11.121112111211126,113.7913791379138,18440.635265594367,33674.7822060107,0.5476096371694678
39.08319234171507,6.484791882186394,98.32711821971718,107.46612323184422,11.981198119811985,118.31183118311831,4863.790680986951,10029.763652995025,0.4849357222425233
36.655292188450716,6.144960438250093,98.00539971598577,714.5277527257876,10.461046104610464,118.8918891889189,37310.20859446168,65672.86323244948,0.5681221551495627
44.119608173379596,6.187151983614099,100.40577904124271,524.5575242828365,10.521052105210519,121.992199219922,28273.598430494305,49308.96598591326,0.573396701090256
37.29599081954897,5.748614141959831,98.28209564179858,327.5889657879216,9.64096409640964,121.61216121612162,16866.372001709038,30133.177990086526,0.5597276200757146
49.32762507606988,6.113534208804136,98.96579902539295,318.4104116845829,10.581058105810577,115.67156715671567,16355.246149680988,29428.801059820842,0.5557564549243841
36.1804310798176,6.20615305085465,99.39921025648174,372.93998742938027,10.681068106810677,121.93219321932195,19411.94421775911,34841.13482376954,0.5571559111362748
47.24603866972238,5.643930786288713,100.5791492620635,573.394758154614,9.720972097209724,118.65186518651865,30658.689321555874,53433.0017641439,0.5737781578673973
30.689623995189507,5.82572534803127,101.8705415578193,635.599008755452,10.001000100010003,124.29242924292429,34708.59174635817,60312.17729779026,0.5754823205102536
36.67661542121329,5.529994191192193,98.44519954458791,664.6272480612729,9.5009500950095,118.65186518651865,35043.121730347506,60773.09415778024,0.5766223065649397
39.252292248510585,6.096359100194802,101.55889336658878,710.0188984933174,10.381038103810383,122.71227122712271,38700.41055399005,67316.64563700558,0.5749010543792679
47.54347015048794,6.017311214463693,100.23917731980742,565.0294361700327,10.061006100610058,117.71177117711771,29740.803255581945,52744.17309157783,0.5638689832892829
49.243957457160306,5.6952951082708365,100.3465740925407,144.51058182823783,9.98099809980998,110.47104710471046,6895.8808012446225,13428.074460123697,0.5135420437027498
43.115639925716096,6.4692340404749595,98.52605201651247,725.0735999626631,10.821082108210824,119.73197319731973,38423.06251609249,67216.6684405876,0.5716299752353005
36.26017842596795,5.938420473573332,100.72954835718078,719.2686060316815,10.201020102010197,121.81218121812182,38620.17077468632,67591.05395894535,0.571379916610623
39.44789800212398,6.147494737499313,100.98445306409745,201.681988390589,11.021102110211022,121.97219721972196,10219.763998688131,19122.12818577479,0.534446997708694
34.574896734499745,5.607312355715607,99.53030968328407,394.6365710178075,9.36093609360936,120.81208120812083,20507.495288620008,36576.98313764439,0.5606666687475943
49.19005646816498,6.285348437086461,98.10489849269027,535.7581642065677,10.661066106610662,117.21172117211721,27875.89412993879,49292.94542882787,0.5655148802213025
45.794384669621586,5.55503483256214,99.3637143173965,269.3145020598481,9.74097409740974,118.5918591859186,13851.245697100678,24874.899680219798,0.5568362435694569
35.56282807373466,5.561574233957829,98.00037265294961,261.2010705483018,9.840984098409841,124.37243724372439,13286.543511847849,23991.16923511572,0.5538097531486885
41.5525001455452,6.210034240693556,101.77012015540615,775.2229835137744,10.58105810581058,123.15231523152316,42250.45444510404,73775.68222239772,0.5726880887084109
33.67589150270639,5.851762323830229,100.29703614319841,565.1486530883592,10.001000100010003,120.6920692069207,29845.323178465955,52843.11126571547,0.5647911802238933
33.67273629341244,5.806257273735619,98.12353547812818,144.45964495690515,10.5010501050105,126.77267726772678,6979.193013626087,13381.372748702428,0.5215603170685794
38.200304458444826,5.864403617655058,101.44727911033628,193.64452014134392,10.541054105410542,123.43234323432344,9948.908646222111,18376.70827671449,0.5413868738847305
31.032597813571826,5.554791874367638,100.17180835041403,137.48786111388074,10.1010101010101,128.87288728872886,6765.525925797976,12938.759478161599,0.5228882983115205
37.52276079685998,5.955923172398401,98.14242845978204,557.6046339318191,10.201020102010204,118.73187318731875,29013.21384725021,51186.483949199726,0.5668139635464025
40.47989882553155,6.312630482428967,98.45505068216367,359.82274635636645,10.941094109410944,121.53215321532154,18592.004806013723,33391.206107708065,0.5567934487314588
43.88017602053934,5.9537562311288745,98.39810097849907,765.8753351990379,10.141014101410146,118.25182518251826,40599.20982919334,70328.38816828153,0.5772805390057809
45.56508806399272,5.596715648301183,100.11285327210977,677.7447862953508,9.440944094409438,120.83208320832084,36584.11827034283,62971.28722464872,0.5809650696805636
32.107704954732505,6.367860042100747,100.73687327695468,142.46981078699292,10.84108410841084,127.39273927392739,7011.153559891549,13595.961369020604,0.5156791321772197
30.840838241181267,5.8533922372397855,98.33791172977631,256.5383979610939,10.141014101410143,122.25222522252226,12948.794192724223,23684.129987241326,0.5467287250872106
35.95108574276089,6.472530812619752,99.19202219131517,173.3482318986575,12.181218121812183,125.13251325132512,8528.367953204242,16324.832296147724,0.5224168799098008
41.46589333283415,5.669700071449509,100.6606794072491,675.5920890313931,9.64096409640964,120.61206120612061,36192.46834359336,63148.224591409074,0.573135168530409
33.24525593575094,6.199301453901133,98.52260027420148,99.4782822869397,10.661066106610662,124.35243524352435,4569.357289610761,9297.396201948053,0.4914663407216483
36.89930995693286,6.13270511863682,99.80212715858806,119.43832594053256,10.621062106210623,122.63226322632264,5762.873165673446,11241.771106374743,0.5126303596775387
36.611508789025265,6.260200399197242,100.58974317271786,450.06081200743665,10.74107410741074,123.53235323532353,24164.44735822886,42497.834702494256,0.568604201305593
32.75260990735771,6.3274165941540685,101.95560392265737,498.23615150980885,10.861086108610863,123.75237523752376,26783.594830157497,47637.39425492781,0.562238872404044
47.16124440689318,5.872531785017229,99.81514480481545,733.2478381359787,10.081008100810081,118.93189318931893,38955.55235514116,68133.55686059083,0.571752806548009
37.22996080201654,5.737224817828022,100.19013059446536,344.4174385698963,9.680968096809682,124.6724672467247,18110.238740029283,32260.161051908508,0.5613809153304857
35.844425990575566,5.857249425862106,99.48480792806964,373.85704003182065,10.401040104010406,121.95219521952197,19322.821716886556,34816.18256346644,0.5549954157571115
42.521795460137255,6.496574369698639,100.77010020356666,461.6087666394025,10.84108410841084,122.63226322632262,24677.36885318525,43748.6258380353,0.5640718623836318
41.961396474892915,5.576523300157465,101.38473119747886,431.0618253996962,9.760976097609763,123.09230923092309,23198.70528882434,40600.53206392478,0.571389193922346
40.483099067150775,5.8805477187950945,100.48004108781932,177.74033712354975,10.061006100610065,121.1121112111211,8927.805303842528,16711.908639483405,0.5342181731863813
35.538661674963265,6.440531710803346,101.67576368529814,469.31680835949277,11.181118111811184,124.51245124512452,25267.245220699002,44868.52780495046,0.5631396093613573
38.99129117242235,6.116883916309152,99.50485518957629,678.671330359644,10.501050105010503,120.2920292029203,36317.477451597886,63167.371005191235,0.5749404617237155
34.532945409722345,6.173710000799214,100.1120844008739,764.0115880672789,10.421042104210422,121.61216121612163,40993.96208733086,71610.81036524836,0.5724549391110453
40.02270157333057,6.3847152979210735,100.17269735540967,504.73579902215806,11.061106110611064,122.91229122912293,26945.794835189176,47553.87078998792,0.5666372555493925
37.55217900097878,6.213779647478351,101.19061475624561,529.208660973786,10.561056105610565,123.81238123812383,28582.568633683222,50186.66218500136,0.5695251963224868
45.804385624045196,5.974816552962138,99.04298565368308,649.2153897760642,10.181018101810182,120.21202120212021,34450.915310095515,60095.899292285,0.5732656589851258
46.58470429659929,6.03386186112707,100.8105456687261,194.98822999273335,10.84108410841084,115.13151315131513,9752.693362542821,18315.30938879279,0.5324885949516382
34.77781619775233,6.455256516420655,101.08983470821923,485.77200563813386,11.281128112811281,122.97229722972298,25834.63375652866,46183.621640768615,0.5593895159950627
44.70734852248504,5.980394807707292,100.55097790183736,268.51737570356454,10.441044104410445,118.23182318231822,13716.452532250692,25198.247376201623,0.5443415300861415
37.49271026854676,6.38703440107825,99.17355192573363,365.721069600866,11.021102110211022,122.17221722172219,19188.018970243913,34172.34514169685,0.561507233134867
47.52795273790832,6.356167920426792,101.03273675696964,246.72812596509718,10.761076107610762,115.89158915891589,12720.330749859764,23279.43946085884,0.5464191168025004
31.96807253510658,6.077609038633705,99.39071533210219,111.33108972116608,11.34113411341134,126.11261126112612,5261.495157786575,10474.224933516882,0.5023278754449993
48.03539405329276,5.580116317376895,99.64542106935514,721.6631494594086,9.380938093809377,118.13181318131812,38242.543548316135,66646.19758982434,0.5738143349704781
43.34201048700658,5.905294289614908,99.04048642874977,650.4508335897717,10.021002100210023,120.11201120112013,34185.39830792143,60181.30990830167,0.5680401167739579
39.36887474719634,5.898674956115622,101.7133803988355,269.2230168241344,10.181018101810182,124.97249724972498,14440.733576765886,25585.360959044516,0.5644139084018291
36.65669876302399,5.72766519804385,99.72669923294865,116.5217967719084,10.22102210221022,121.75217521752175,5516.3632402592575,10905.900239069306,0.5058145700340659
48.76126223806061,5.914957990502083,101.54845547790534,682.6390509020297,10.101010101010097,116.49164916491648,36446.90544143815,64186.54145000988,0.5678278439386539
48.47777991505839,5.555414696323598,100.1273841549858,186.63459397077477,9.680968096809686,112.97129712971297,9170.781037089502,17292.7863316939,0.5303240820295954
41.67764386346046,5.9731523639274275,101.6749612987732,364.22214427806625,10.6010601060106,122.33223322332235,19342.018593915505,34569.914257069155,0.5595043843639352
44.4668354434403,6.106437032071929,99.66994941932136,472.1336454504491,10.481048104810483,121.15211521152116,24960.729612408173,44074.06883559263,0.5663359492747987
46.59206662562734,6.249862603378983,99.47138031761978,421.0187495605451,10.741074107410746,118.47184718471847,21905.877957826742,39239.91494776818,0.558254980597828
37.569042885256565,6.047873716957673,99.22739084851511,780.8696773593233,10.201020102010204,119.8919891989199,41768.51329315046,72396.961738812,0.5769373781711944
36.95692101916583,5.897361536137233,98.95513047985783,636.4748362202562,10.081008100810081,119.75197519751976,33553.15912712773,58807.56112821243,0.5705585894639471
32.271858477487946,6.486231121453716,99.90015201733678,156.2563537089869,11.561156115611563,128.89288928892887,7814.915722645511,14834.66191533978,0.5268010668018324
43.211971168085356,5.60304926516354,101.39293662900648,449.15503580074625,9.52095209520952,121.29212921292128,23884.21793052718,42262.599595026164,0.5651384003680191
36.10848695454463,5.552647832285142,98.91133525881983,567.8016741277321,9.640964096409643,120.05200520052007,29781.58563943794,52246.47650327057,0.5700209398345484
35.289857879338186,5.83139819055795,100.49131137235844,493.32856592473655,9.800980098009799,122.73227322732274,26205.30426299682,46269.75541152686,0.5663592562771247
43.13622534979915,5.786632640197279,99.18310530748481,385.8064505255305,9.900990099009906,121.25212521252126,19907.296212347057,35772.7984395444,0.5564925608487172
43.5464785721261,6.388316135452788,99.15524033258814,765.5553023242458,10.881088108810886,120.15201520152017,41161.20142846687,71253.15116155407,0.5776755239237215
30.752459951079313,6.472094126972337,101.6417988287659,66.192979338372,12.341234123412342,121.83218321832183,2927.0077912902543,6382.4912241716365,0.4585995794565533
39.7015602804405,5.541230008928556,100.30923450727157,256.1438892379825,9.500950095009497,124.63246324632463,13463.092476614103,23962.711234974737,0.5618351089155583
49.54581128583894,5.589383525112229,100.12376149888512,267.32339194546296,9.580958095809585,113.35133513351334,13441.220204718415,24747.7362436167,0.5431292814988431
38.30250548745006,5.524858619080548,100.89578399974478,137.34965757392038,9.320932093209318,120.13201320132013,6591.816702979376,12921.993743845082,0.5101238116694761
35.38375892203794,5.712368112646889,101.55318152261181,179.30346232440908,9.9009900990099,124.65246524652467,9011.149523562997,17032.570062628874,0.5290540118390202
41.71222164430324,5.881318419148814,99.21408761856674,194.43123131869837,9.820982098209825,120.79207920792079,9726.749377940669,18077.187942671924,0.5380676136568945
30.950441282232454,6.463001681558633,100.90221258099164,550.7821479172203,10.881088108810882,122.7122712271227,29397.866312915263,52246.382940334,0.562677541648921
43.39889054505804,5.816233641527723,98.15878340793006,605.3760693559938,9.780978097809783,119.97199719971998,31705.464496694804,55521.82279752691,0.5710450936078966
46.55013985175603,6.4174298776967476,99.42021400297247,90.30674560229805,11.54115411541154,108.8108810881088,3949.7164393994076,8438.04931302078,0.46808406693056276
30.553979892351563,6.20048955743011,101.15734509644834,639.6142510088077,10.681068106810681,122.8922892289229,34511.197193879794,60580.06854364483,0.5696790714097038
46.20156565904665,5.522185301977555,99.54058796045308,174.745889065533,9.700970097009701,114.67146714671466,8469.183513749807,16153.007130031394,0.524310021383204
34.34484688645908,5.578569705943869,100.37369888477093,379.13263065335576,9.760976097609763,124.27242724272428,20228.070686766176,35463.3054381051,0.5703943960348163
42.261071237668446,6.073616250186182,100.7851850430051,331.66985992846924,10.481048104810483,121.75217521752175,17380.933046649316,31286.670416296558,0.5555379596288379
43.92466124893858,6.310339816132662,98.13906252604963,781.6691458090771,10.801080108010797,118.53185318531854,41106.64159518141,72022.61464087997,0.5707463107268161
40.99866990217452,6.441794348413136,98.1924330286215,250.2784069597653,11.101110111011103,121.77217721772176,12601.179710431863,23250.096935781876,0.5419839644211831
49.048577220521445,6.384580200000213,99.96411107081022,679.5526418954545,10.861086108610863,117.55175517551754,36352.74751550636,63512.83592088184,0.5723685139928424
47.444439149580745,6.070828453898305,100.86661931772086,754.044629698376,10.441044104410445,118.95189518951895,40786.230627643155,70791.88505814235,0.5761427400067799
32.807303167282626,6.457720479380718,100.17888638047398,463.19161407314937,11.121112111211122,123.15231523152316,24748.801600882514,43693.29135374431,0.5664210874047981
48.72003607547907,5.606975162516518,101.66595692697341,702.5844033636681,9.620962096209624,116.85168516851685,37769.60875893411,65860.95888996474,0.573474929541135
42.309175698506095,5.92009065318383,98.7573046850459,615.7581388339781,10.1010101010101,120.23202320232024,32230.43357231536,56869.80961993077,0.5667406623605046
44.392761454721295,5.7919196997808085,101.09317026240461,102.78109654275332,10.6010601060106,112.39123912391238,4751.296334532474,9669.063409402617,0.49139157882780116
41.00493643005244,5.74612603533073,99.20476082348323,392.0470122841931,9.700970097009701,122.31223122312232,20472.790663432505,36347.92383996621,0.5632451183063647
40.76319348122961,6.164808839436665,101.89803139373636,707.508166232375,10.541054105410542,123.51235123512352,38697.59188579902,67380.82856917485,0.5743116062467398
31.146646702081643,5.53919985315472,99.41162626330782,633.5413967684299,9.36093609360936,120.87208720872087,33557.322017176535,58540.54110486162,0.5732321803631175
34.64613111207259,6.4343680727573025,101.34242484533908,663.799698232539,10.921092109210921,122.11221122112211,35935.43380351592,63078.85123361687,0.5696906823877715
45.13797915373175,5.70207651904185,98.2715130921228,612.8578085389577,9.74097409740974,119.75197519751976,32054.795433172345,56172.659319739854,0.5706476392850399
43.80238836012174,6.474628389562533,100.26812115803625,94.87189380966511,12.361236123612365,112.51125112511251,4301.114127096493,8955.91740493136,0.48025388495970134
32.77461716985688,6.448616270849241,101.04106256867152,108.12172488643367,12.18121812181218,123.95239523952395,5100.887744912832,10354.233866465107,0.49263787265163
45.666301762067576,5.794705569546735,99.87757944244424,150.8260831483334,10.12101210121012,114.39143914391438,7246.836503532517,14036.263759770016,0.5162938391271195
32.83022802261753,5.500859357483072,101.3364178182662,653.0218081493542,9.340934093409341,122.63226322632264,35309.353241565346,61356.5570379916,0.5754780735122085
47.86716749650037,6.26797758100162,99.19657238640833,324.6559356332633,10.621062106210623,117.21172117211721,16796.037751097836,30160.10505702472,0.556895863570137
34.09198553109141,6.173718038571121,98.11961450230329,168.95586005614183,11.021102110211022,124.91249124912491,8183.6579999799615,15703.181589676124,0.5211464920815928
47.31255088227732,6.14567811643456,99.56036119516318,461.8717957853172,10.541054105410538,118.93189318931893,24512.607083182305,42983.33275775642,0.5702816768846051
44.64064935312713,6.222765149034046,99.89422112931489,564.2367462142669,10.5010501050105,120.89208920892091,30209.696598186267,52791.99668783216,0.5722400836024676
44.52527351762962,5.841037846046049,100.71114066468732,720.7915243538139,10.00100010001,121.05210521052105,38587.555501943934,67592.6571120292,0.5708838378403777
48.09235368642875,5.861424069946324,100.32705383618975,248.04762857900909,10.221022102210227,115.45154515451544,12683.152628862805,23122.12090446807,0.5485289468585012
38.75483415774019,6.447110794469749,100.71548310054132,325.9344564854413,11.06110611061106,125.19251925192519,17138.70641287575,30970.91734557151,0.5533806513266353
45.27667564285075,6.403184992947109,98.57729914135544,622.0025709326073,10.841084108410843,119.97199719972,32597.86275797884,57696.08641674091,0.564992615314032
35.050117790756836,5.604406437302502,99.01882599066049,213.27981201266792,9.86098609860986,125.85258525852585,10874.755909141519,19801.067503828675,0.5492004866423897
42.25236171014291,6.186712397481021,100.80442185490092,467.425522395823,10.641064106410646,122.01220122012202,24821.225538920415,44137.97618137289,0.5623553159058404
33.724508397473244,5.651903945704787,99.2166005613939,407.35154718151483,9.700970097009701,121.75217521752175,21328.63560143626,37698.4988942083,0.5657688297162682
31.429034542267352,5.760244432460634,99.3217771203977,724.7100656910764,9.72097209720972,121.29212921292131,38729.94239694147,67099.53859850536,0.5772013221832226
38.17527800867376,5.6716649630741145,101.53072605091288,520.9672180565859,9.780978097809783,122.99229922992299,27941.77341347438,49191.1305840218,0.5680246231736417
40.24664441308103,6.0500313366976535,98.72136257282565,687.6726764637073,10.321032103210321,120.31203120312031,36389.02189158367,63564.90519730781,0.572470324287133
37.236433793694246,6.090189273649525,100.70085844637764,243.7433274695076,10.541054105410542,124.71247124712472,12560.106899759341,23069.28073301693,0.5444516040668411
43.68332488055265,6.307211540589548,100.47748571807358,520.2101058916728,10.701070107010704,121.19211921192121,27638.1047383036,49006.7662626344,0.5639650776014676
30.387642244261432,6.0186805152546174,99.5219043990595,264.41321548084,10.26102610261026,124.51245124512452,13692.685759483042,24733.981090092817,0.5535981332567461
37.6433957316804,5.837678733676774,101.73583902028328,708.4747912352382,9.880988098809883,122.13221322132215,38410.942572868764,67026.92228396451,0.573067377465699
38.45861072409708,5.877808561216953,98.91690231594211,51.98477069827116,12.16121612161216,109.85098509850985,2000.507362652645,4841.705326427266,0.41318238673745056
33.01662985196811,6.252872728115131,98.20178819787891,580.9261184711908,10.58105810581058,119.37193719371939,30336.861682912237,53586.42125900487,0.566129645722783
41.711216920099616,6.108193520216044,98.86475749953516,183.10937957534392,10.861086108610863,121.15211521152116,9175.014219912184,17037.665789946397,0.5385135694659644
37.3743254559083,5.879457762062254,100.27818935263113,327.2247171815955,10.1010101010101,124.15241524152417,17062.36742122662,30736.502382092676,0.5551174043526594
48.809084823836024,5.88645958670123,99.17762663279123,189.1529847189863,10.521052105210522,112.69126912691269,9175.981310670457,17473.30953237306,0.525142720883527
40.13624714344759,5.77719654218674,98.38833408876943,600.4492473304235,9.800980098009799,119.63196319631965,31621.30360066225,55117.575182388646,0.5737063630978816
35.40144523085711,5.851831515557173,101.89014840409479,787.9344868645301,9.860986098609864,122.9122912291229,42934.621767349185,74694.05685893427,0.5748063978963502
31.796196940232853,5.622519399588159,101.83764180908851,400.6654862018774,9.6009600960096,125.8125812581258,21756.518735553072,37976.87961938949,0.5728885299055759
46.10895362732985,5.76336940767926,99.70801260409563,70.85463545747449,10.281028102810282,105.55055505550554,2904.374561823768,6582.460916366247,0.44122929079647105
45.45273882071733,5.623574418695563,99.88676826866694,529.0680477768983,9.620962096209624,119.93199319931995,27902.439010226026,49112.31377466384,0.56813529776356
36.37400825084951,5.50293166494187,98.00401056260468,191.0384691972658,9.660966096609663,125.25252525252526,9436.27283056024,17569.24818187265,0.5370903030612467
34.96987302390538,6.201746435138573,100.2743881125351,391.36625320378556,10.721072107210723,122.37223722372237,20373.72075196032,36854.70840529671,0.5528118830274679
31.601275950044705,5.646506386113922,101.55989120842652,212.14296799503865,10.001000100010003,128.47284728472846,10907.072210380944,20180.70624003904,0.5404702927958503
36.629968337920964,5.676632573192414,99.68231081842083,635.8969478050012,9.720972097209717,121.7121712171217,34086.103738199745,59019.968423518076,0.5775351063152591
48.689205465147836,6.367248517888596,99.84132332386837,404.69703532831556,10.981098109810986,116.67166716671667,21183.61721754103,37801.761524269474,0.5603870392108773
32.85001218187653,5.901536443329379,98.48331364892643,387.33619952405024,9.980998099809984,122.41224122412243,20151.57932724192,35769.09621578329,0.5633796058383476
38.595907775776865,5.9246826231364365,98.59904908089105,100.4038087515073,10.441044104410445,118.33183318331834,4529.50283466932,9321.308954248369,0.48592991144284625
38.58972913818962,6.104834409473094,99.22427070601799,531.9615026131194,10.341034103410344,120.31203120312031,27869.136245319693,49447.77622096826,0.5636074738888222
45.622337956983,6.255070760705337,100.35592413495273,584.9398460214395,10.6010601060106,120.2920292029203,31296.036160302487,54931.1758432322,0.5697317721655565
48.896391761795456,6.010480146554318,100.30019785117632,233.09277796711402,10.621062106210623,113.39133913391339,11639.727728457368,21749.97507592266,0.5351605088201968
34.21098854713194,5.568789529244109,100.23066948774407,798.0058903483501,9.400940094009403,122.05220522052205,43209.432113814226,74274.95060396254,0.5817497253442673
31.101805632589997,5.533751100059693,101.06558933830998,401.5083885064004,9.440944094409438,123.63236323632363,21479.713698287807,37722.30142024155,0.5694168406904762
30.762509988533,5.852803859958575,98.36223387539391,656.710736412574,9.980998099809984,119.49194919491948,34567.796526259204,60317.92179032533,0.5730932946665893
34.7283395087952,6.2481243952150916,100.64468094073163,572.2014281699188,10.7010701070107,121.2921292129213,30593.4417707551,53930.98631572429,0.5672702069948085
46.00327204108214,6.164474422056837,99.03470301489729,183.97993677411515,10.801080108010801,115.39153915391539,8938.686708354808,17085.308624394984,0.5231797039704538
49.36573541433901,6.092252043403342,99.29836451301644,381.52368747832975,10.581058105810584,115.19151915191519,19533.244192590933,35339.269626626774,0.5527348017932263
43.44312907002871,6.308117006906331,101.28523488982029,141.1390359898445,11.08110811081108,116.1116111611161,6884.805508096997,13394.58694722521,0.5139990904701423
34.08131944211047,5.65887441312925,101.61697809354828,463.38108226962675,9.700970097009701,123.93239323932393,24810.2330332046,43821.65084183588,0.5661638152964935
46.29663874524751,6.012512808390239,98.26882309088447,718.40920869466,10.301030103010305,118.59185918591861,37625.48716928516,66030.15305923478,0.5698228070974155
39.176352185358844,5.683421642935819,99.8962187775983,635.732115391875,9.700970097009705,121.51215121512152,34021.15699077266,59110.821903054224,0.5755487048813105
