t0,s_r,s_f,N,d_r,d_f,total_integral,tail_integral,fom
46.78438881089542,6.491724702780784,26.16840517883492,771.2441230912102,11.061106110611064,31.303130313031296,10805.360117933189,23439.191027586374,0.4609954373090776
31.30851158754539,5.775975423558103,26.302859445191956,376.39717127244467,10.041004100410042,32.38323832383238,5262.348128717083,11205.382463709091,0.46962681958962726
117.34790260897225,5.802353209643623,24.084809771656946,668.0367900192082,9.88098809880988,29.122912291229127,8642.137252752334,18564.4920081975,0.465519727064777
115.59097361769396,5.705292584666125,26.315212867184716,133.15797044810853,9.860986098609871,35.983598359835995,1713.3177190211306,3997.9800222559825,0.4285458430215814
68.85501384897208,6.041342260253814,25.603238119372183,684.5112904473646,10.22102210221022,31.263126312631258,9433.221821245199,20128.85000203999,0.4686418657940803
65.15404255654096,5.5647062594140015,26.160499486517992,362.2420636503328,9.580958095809585,32.403240324032396,5046.67295904694,10647.698917791771,0.4739684130825866
84.02596281828991,5.985283981477609,26.975682036859077,654.1658983758931,10.161016101610159,32.9032903290329,9490.938826492513,19963.49825614199,0.47541461444877386
66.8760141522036,6.427213100510096,23.664192266124598,79.95615286499637,11.421142114211428,122.25222522252227,870.2233174931849,2308.434173825346,0.3769755825660486
41.58282659277271,5.597451383965295,26.736536545157858,501.9050543749012,9.460946094609461,31.78317831783179,7059.305349687919,14955.43144836803,0.47202284829156477
50.230340716197354,6.288200516669006,24.479465309396616,277.18751900271116,11.061106110611064,31.023102310231025,3605.8970929423813,8010.005943885435,0.4501740845392256
118.81007696765788,5.70415575149152,26.14684569331513,141.24070462655007,10.24102410241025,34.62346234623462,1869.7789810875465,4210.141280298651,0.4441131203451947
81.43546257436732,5.586114633446373,25.730923598432405,342.22667331280917,9.480948094809492,31.583158315831582,4602.2806283991995,9934.463871096395,0.4632641165256237
102.95849617904344,6.206405534352882,23.367669733789477,342.79865735432725,10.621062106210616,29.022902290229013,4229.028753965678,9520.514480021322,0.44420170389323405
116.24005112069099,5.653728593210694,23.131484527478484,285.78273333326734,9.740974097409733,28.702870287028702,3388.043832866046,7694.743205777669,0.44030628992558224
94.41818953584439,6.026049528426073,24.651312503955978,478.49762059980617,10.101010101010104,30.12301230123012,6304.192812243554,13674.128750053262,0.46103067533417796
60.81746620500253,6.056160685434351,25.83137654092414,738.2099605270826,10.241024102410236,31.103110311031102,10317.093652786429,21825.112440542023,0.4727166323148714
137.8211362982035,5.9048107282912055,24.15922410297723,582.7405899340529,10.261026102610273,29.28292829282927,7479.892099167122,16327.209602338762,0.45812433853336937
121.1268265399908,5.703779115752484,26.083115451154942,52.39809920708783,10.421042104210429,65.22652265226523,556.3491193108005,1580.6213772086837,0.35198126972905525
129.90228667388914,6.084152287188393,24.478169629665583,272.63247628254675,10.361036103610374,30.183018301830174,3472.6500001626873,7794.874653159574,0.44550427744916765
35.39734612533202,5.917060367209016,23.472238861696212,56.27627211060666,12.601260126012601,152.73527352735272,555.5870671817271,1585.0308849216622,0.35052128792379095
69.2147110475816,6.406769792803908,23.749039582415556,662.6896840955798,11.061106110611071,29.042904290429036,8493.675279050474,18738.04242698103,0.45328509166039543
132.80442373580127,5.591827492058116,26.420649017965737,502.33389620563355,9.4009400940094,32.083208320832085,7037.9308805423925,14854.754846602737,0.47378303803862226
34.14193589920614,6.390399710971445,26.83464337543795,671.0102245390782,10.861086108610863,32.303230323032295,9611.891704871934,20708.356241373367,0.46415522279205673
135.14176651648586,6.072667196704782,26.230886725135708,505.82768561757365,10.341034103410337,31.783178317831783,7142.949502954441,15159.931608182444,0.47117293715883884
122.04273945591014,5.862179790582769,24.929907574408507,633.4440660896405,9.98099809980998,29.922992299229918,8508.574699853312,18094.73292812028,0.4702238343971624
103.84523009085332,6.074299477132588,25.735176602614427,271.1098815162612,10.621062106210616,32.243224322432255,3592.6588665860227,8061.085205191046,0.44567930683482676
130.5792550588121,5.591359380424591,24.651196052505014,559.7466120010695,9.440944094409431,29.502950295029507,7377.721893964414,15665.721629084197,0.4709468270052306
62.32513293000776,6.20666303282277,26.531812651126213,210.9175211586966,10.861086108610863,33.86338633863386,2896.9695454034004,6460.840881160192,0.4483889324454595
