t0,t1,t2,t3,t4,s_r,s_f,N,d_r,d_f,total_integral,tail_integral,fom
82.6916,68.44684468446845,79.58795879587959,89.20892089208921,200.0,6.2836,50.498,286.5062,11.141114111411142,110.79107910791079,11298.692490118816,15254.020958745052,0.7407025675837513
46.2897,32.603260326032604,43.24432443244325,52.045204520452046,168.15681568156816,6.2824,50.513,676.8939,10.641064106410646,116.11161116111612,27446.8118193087,36302.15068858628,0.7560657233439952
44.072,30.383038303830386,41.08410841084109,49.90499049904991,166.31663166316633,6.2515,49.8758,505.7305,10.701070107010704,116.41164116411642,20265.24601982833,26898.53863438614,0.7533957994997527
62.3951,48.80488048804881,59.36593659365937,68.26682668266827,181.998199819982,6.2417,49.0353,527.3357,10.561056105610561,113.73137313731374,20684.107397018764,27606.007893296908,0.7492610839266307
94.7367,80.62806280628064,91.62916291629163,101.49014901490149,200.0,6.2486,49.3189,214.9343,11.001100110010995,98.50985098509851,7989.515118211613,10988.99560728296,0.7270468934318766
58.1683,44.58445844584459,55.10551055105511,64.76647664766477,190.3990399039904,6.0498,48.7267,231.009,10.521052105210522,125.63256325632562,9084.587525545347,12218.364421089633,0.7435191169993917
38.1432,24.322432243224323,35.18351835183518,44.06440644064406,161.73617361736174,6.2953,51.4062,615.4587,10.86108610861086,117.67176717671768,25338.16557747354,33499.717448038464,0.7563695310796476
33.689,20.522052205220522,30.763076307630765,39.463946394639464,153.15531553155316,6.056,49.3344,633.8826,10.241024102410243,113.69136913691369,25041.275233251607,33164.14976344357,0.7550706233046351
72.2671,58.26582658265827,69.00690069006902,79.04790479047905,200.0,6.3234,51.478,284.2424,10.741074107410746,120.95209520952095,11602.638134678748,15600.758941592545,0.7437226726031533
62.4417,49.544954495449545,59.50595059505951,68.52685268526854,190.43904390439045,5.898,51.0811,404.6304,9.960996099609964,121.91219121912191,16660.878135303203,21887.10623695629,0.76121886351387
113.0331,99.06990699069908,109.99099909991,121.15211521152116,200.0,5.9538,50.2583,128.8005,10.921092109210917,78.84788478847884,4360.500721133821,6268.970096617431,0.6955689138614061
49.4282,36.163616361636166,46.20462046204621,56.18561856185619,188.41884188418842,5.9986,48.9975,194.2819,10.041004100410042,132.23322332233224,7734.972745148238,10382.48488614982,0.7450020712735783
31.7486,18.86188618861886,28.902890289028903,37.24372437243724,149.0949094909491,5.9235,48.3466,695.4217,10.041004100410042,111.85118511851186,27040.776153727722,35663.0733155491,0.758228992618478
58.8296,45.88458845884589,56.04560456045605,64.94649464946495,185.91859185918594,5.8304,51.2459,459.2727,10.161016101610159,120.97209720972099,18916.70921072864,24832.293698296264,0.7617785711042275
69.4534,56.745674567456746,66.56665666566657,75.44754475447544,194.73947394739474,5.8033,49.5077,383.0868,9.820982098209825,119.2919291929193,15293.20610253713,20162.714638008227,0.7584894384066861
33.321,21.362136213621362,30.623062306230626,38.92389238923892,157.975797579758,5.5088,50.5095,516.1695,9.260926092609264,119.05190519051908,21124.272706734188,27318.744419755658,0.773251961442931
100.2356,86.68866886688669,97.26972697269727,106.990699069907,200.0,6.1651,51.5214,279.0224,10.581058105810584,93.009300930093,10535.784591560056,14397.870843442995,0.7317599043721251
68.8169,55.22552255225523,65.52655265526553,77.08770877087709,199.95999599959998,5.8796,49.6474,128.197,10.301030103010305,122.8722872287229,4934.452565979073,6836.168070014394,0.7218155720341561
89.6333,76.32763276327633,86.76867686768678,95.30953095309532,200.0,6.0371,50.4493,621.7397,10.441044104410452,104.69046904690468,24509.903977396087,32422.57706542668,0.7559517532470251
45.1805,32.14321432143215,42.28422842284229,50.785078507850784,167.3967396739674,5.9113,50.1195,547.5479,10.141014101410143,116.61166116611662,22143.8743481097,28992.68239368441,0.7637745982735764
92.5544,78.16781678167817,88.6888688868887,104.81048104810482,200.0,6.2529,49.511,60.0903,10.52105210521053,95.18951895189518,1983.087962819682,3096.3227899797675,0.6404655125871551
70.5888,57.78577857785779,67.72677267726773,77.08770877087709,199.7999799979998,5.7655,51.8499,315.9906,9.940994099409941,122.71227122712271,13098.316382064251,17251.540127908447,0.759254900429129
44.8479,30.743074307430746,41.66416641664166,50.58505850585059,172.73727372737275,6.4618,50.269,395.936,10.921092109210917,122.15221522152217,16193.311111426528,21453.428925192904,0.7548122571870371
32.1986,18.98189818981898,29.242924292429244,38.38383838383839,156.47564756475649,6.0607,51.5934,576.8726,10.261026102610263,118.09180918091809,23723.881825122884,31340.326678264708,0.7569762137028387
64.2973,50.365036503650366,61.14611461146115,70.64706470647064,187.95879587958797,6.3523,49.5427,326.0921,10.781078107810785,117.31173117311732,12880.715919107388,17346.840834285642,0.7425395806739024
102.5873,89.50895089508951,99.52995299529954,111.81118111811182,200.0,5.6321,51.2327,104.8414,10.021002100210026,88.18881888188818,3684.0455777951447,5294.119084158914,0.6958750869088989
115.6788,103.13031303130313,112.73127312731273,122.41224122412241,200.0,5.6223,51.6168,266.033,9.6009600960096,77.58775877587759,9371.582409324837,12877.554957646013,0.7277454796463895
111.1272,98.98989898989899,108.49084908490849,116.65166516651665,200.0,5.5751,49.2355,604.1135,9.5009500950095,83.34833483348335,21695.02215955478,28948.729292361535,0.7494291697728946
59.7336,45.64456445644565,56.42564256425643,66.8866886688669,196.85968596859686,6.1716,50.7203,225.6679,10.781078107810778,129.97299729972997,9173.894359606578,12385.823131625362,0.7406770032249532
118.5807,105.23052305230523,115.63156315631564,124.35243524352435,200.0,6.0831,49.9969,574.4085,10.401040104010406,75.64756475647565,19952.16681632606,27339.150964979286,0.729801991359726
46.123,32.04320432043205,43.064306430643065,51.68516851685169,162.93629362936295,6.4283,49.2374,773.1521,11.021102110211018,111.25112511251126,30451.688814421446,40569.572377947254,0.7506041357974561
41.7701,29.362936293629364,38.96389638963897,48.144814481448144,170.27702770277028,5.6124,50.1843,338.4297,9.600960096009604,122.13221322132213,13645.851078831787,17987.977265841215,0.7586095355337683
84.699,70.34703470347036,81.34813481348135,92.84928492849285,200.0,6.1449,49.7797,110.7926,11.001100110010995,107.15071507150715,4138.228273318262,5807.789900294416,0.7125306432156717
37.9344,24.042404240424045,34.92349234923493,43.52435243524353,158.43584358435845,6.3381,50.2762,576.9585,10.881088108810882,114.91149114911492,23314.99674757251,30820.35572162058,0.7564804559091108
103.9026,91.50915091509151,100.91009100910091,110.37103710371038,200.0,5.5829,50.1791,205.6687,9.4009400940094,89.62896289628962,7551.619078857661,10200.857595174375,0.7402925693649557
78.5415,64.4064406440644,75.06750675067507,86.50865086508651,200.0,6.2312,51.4401,137.301,10.661066106610662,113.49134913491349,5383.2893540285695,7443.969702420025,0.7231745384829372
62.2101,49.204920492049204,59.36593659365937,69.0869086908691,198.07980798079808,5.8053,50.9697,261.2225,10.161016101610166,128.99289928992897,10707.936010224183,14241.360006735236,0.7518899883971774
33.9906,20.722072207220723,31.143114311431145,39.903990399039905,159.21592159215922,6.0579,51.3025,550.104,10.421042104210422,119.3119311931193,22691.642814102088,29821.734223756455,0.7609095649449379
109.6786,96.26962696269628,106.6906690669067,115.79157915791579,200.0,6.0252,50.8115,362.7328,10.421042104210414,84.20842084208421,13226.104097693278,17983.103964189308,0.7354739273059372
117.0612,104.41044104410442,114.2914291429143,122.77227722772278,200.0,5.8327,51.7408,739.865,9.88098809880988,77.22772277227722,26574.68659863562,35821.097915349616,0.7418724758642354
87.8869,74.42744274427443,84.86848684868487,94.08940894089409,200.0,6.0244,48.3287,298.309,10.441044104410437,105.91059105910591,11263.355835058017,15194.806832697512,0.7412635092418908
77.1753,62.56625662566257,73.30733073307331,86.98869886988699,200.0,5.9474,50.1931,88.9339,10.741074107410746,113.01130113011301,3284.798253020294,4731.130470960808,0.694294582062796
43.6146,31.163116311631164,40.904090409040904,49.48494849484949,163.63636363636365,5.7414,49.1827,580.7077,9.74097409740974,114.15141514151416,22858.828039603013,30125.04938572859,0.7587980270808163
93.5511,79.72797279727973,90.32903290329034,102.01020102010202,200.0,6.0784,49.9491,123.1887,10.601060106010607,97.98979897989798,4464.174134741852,6339.70217031562,0.7041614913149153
102.3771,88.84888488848885,99.12991299129914,109.95099509950995,200.0,5.8249,48.9231,131.8588,10.281028102810282,90.04900490049005,4648.68747772363,6517.081347688487,0.7133081865507864
52.9718,39.283928392839286,49.96499649964997,59.24592459245925,178.55785578557857,6.2033,51.1767,465.6288,10.681068106810685,119.31193119311932,19031.73818435311,25302.29373284594,0.7521744228131869
44.4815,30.603060306030603,41.40414041404141,50.68506850685069,175.33753375337534,6.3535,51.934,395.3285,10.801080108010805,124.65246524652466,16566.87769074635,21935.401918422984,0.7552575399510804
118.2395,103.77037703770378,114.991499149915,124.4924492449245,200.0,6.4869,50.8905,264.5368,11.22112211221122,75.5075507550755,9205.716522125507,12857.68150284838,0.7159701786116068
98.3867,85.04850485048506,95.3895389538954,107.53075307530753,200.0,5.8669,51.043,119.9292,10.341034103410337,92.46924692469247,4281.3542401568475,6146.943899309558,0.6965012712476099
92.6897,76.76767676767678,88.66886688668868,106.15061506150616,200.0,5.8845,48.988,54.5901,11.9011901190119,93.84938493849384,1732.608340420672,2774.9928845878126,0.6243649668593754
79.2447,66.7066706670667,76.46764676467647,85.02850285028504,199.93999399939995,5.6926,49.1139,507.3799,9.76097609760977,114.91149114911491,20016.616177415624,26304.941224348964,0.7609451017851885
108.0811,92.6892689268927,104.45044504450446,119.4919491949195,200.0,6.4766,50.4239,65.3383,11.761176117611768,80.5080508050805,2095.133580346565,3283.454262290546,0.6380882488324946
33.0254,19.22192219221922,29.922992299229925,39.803980398039805,175.73757375737574,6.2078,51.5682,214.1465,10.701070107010704,135.93359335933593,8989.144001766801,11971.907727763006,0.7508530976162523
99.3714,86.80868086808681,96.64966496649666,105.57055705570558,200.0,5.6685,51.6902,542.62,9.840984098409848,94.42944294429442,20874.77174532776,27796.8395479704,0.7509764449768873
100.6225,88.20882088208822,97.90979097909792,107.75077507750775,200.0,5.5762,50.3672,211.1471,9.700970097009701,92.24922492249225,7752.851576512891,10593.59234095733,0.7318434886849984
53.6419,40.22402240224022,50.645064506450645,60.66606660666067,188.27882788278828,5.883,48.5401,201.5807,10.421042104210422,127.6127612761276,7855.640206036482,10626.66743940595,0.7392383596108496
51.9374,39.68396839683969,49.264926492649266,57.465746574657466,172.5172517251725,5.5861,50.4501,787.3537,9.580958095809578,115.05150515051506,31959.895758340568,41439.20109048386,0.7712478744113594
115.8639,101.67016701670167,112.33123312331233,126.67266726672668,200.0,6.0246,50.7182,75.9074,10.661066106610662,73.32733273327332,2378.130511742404,3679.629188710765,0.646296240675173
99.3941,85.00850085008501,95.92959295929593,107.37073707370737,200.0,6.4607,48.3646,142.7049,10.921092109210917,92.62926292629263,4990.357149677298,7165.259734785453,0.6964656320063913
33.2497,20.162016201620162,30.163016301630165,39.563956395639565,169.89698969896992,5.8336,51.2614,238.1747,10.001000100010003,130.33303330333035,9945.04751845573,13058.085332769451,0.7616007450570484
78.3891,64.42644264426443,75.18751875187519,85.64856485648565,200.0,6.069,49.4331,208.6829,10.761076107610762,114.35143514351435,8025.666281359526,10987.938166708338,0.7304069389174382
55.9297,41.244124412441245,51.96519651965197,65.76657665766577,199.91999199919994,6.367,51.8847,83.6617,10.721072107210723,134.15341534153418,3320.5103100484403,4723.704865595065,0.7029461840923336
45.6874,32.64326432643264,42.80428042804281,51.24512451245125,166.1766176617662,5.9616,49.8488,678.8216,10.161016101610166,114.93149314931495,27250.721372115833,35747.30338091598,0.7623154418597033
44.4569,32.06320632063206,41.684168416841686,49.96499649964997,160.01600160016002,5.7146,48.0873,640.0773,9.620962096209624,110.05100510051005,24664.816832187087,32442.367267598405,0.7602656313191086
115.6824,102.73027302730273,112.77127712771278,122.41224122412241,200.0,5.9198,50.8823,265.5834,10.04100410041005,77.58775877587759,9262.439036954203,12850.576731578201,0.7207800264865363
105.219,91.66916691669168,102.21022102210222,110.83108310831084,200.0,6.089,48.6146,450.0127,10.541054105410538,89.16891689168916,16378.325073511305,22108.252009738677,0.7408240627208637
83.6153,70.96709670967097,80.82808280828083,89.42894289428943,200.0,5.7758,51.421,716.8898,9.860986098609857,110.57105710571057,29088.66338718639,38070.84596579573,0.7640666407392347
82.6909,69.56695669566957,79.76797679767976,88.26882688268827,200.0,6.0539,49.3253,426.073,10.20102010201019,111.73117311731173,16820.609009288346,22203.028387785707,0.7575817458550687
96.6175,82.58825882588259,93.60936093609361,102.97029702970298,200.0,6.2452,49.888,293.1689,11.021102110211018,97.02970297029702,11035.554119144612,15022.353207472406,0.7346088836238597
115.146,101.15011501150116,112.01120112011202,120.71207120712072,200.0,6.3682,48.5106,482.4961,10.861086108610863,79.28792879287928,16798.21169286311,23078.754803945758,0.7278647325457582
61.1504,47.94479447944795,58.185818581858186,66.72667266726673,181.41814181418144,6.0517,48.4996,403.7956,10.241024102410236,114.69146914691471,15816.470916562328,20917.060997960594,0.7561516848903596
109.3975,96.32963296329633,106.49064906490649,115.45154515451546,200.0,5.9662,49.6021,410.8913,10.161016101610159,84.54845484548454,14758.749204873875,20085.37040695735,0.7348009474478802
110.2104,96.1896189618962,107.07070707070707,116.37163716371637,200.0,6.3094,50.3692,430.0902,10.881088108810872,83.62836283628363,15525.403169989673,21331.29728195421,0.7278227369286073
75.1333,61.42614261426143,72.10721072107211,80.6880688068807,195.979597959796,6.265,50.2562,774.9909,10.681068106810677,115.2915291529153,31355.522902119515,41341.76890007414,0.7584465719865046
51.2492,37.68376837683768,48.104810481048105,59.96599659965997,200.0,5.8653,49.866,125.8141,10.421042104210422,140.03400340034003,4949.945687616161,6861.830387830058,0.7213739494924329
48.8683,35.32353235323532,45.88458845884589,54.80548054805481,173.5973597359736,6.1016,50.0389,399.2184,10.561056105610568,118.7918791879188,16089.556264514435,21296.803458136204,0.755491606810486
95.9508,82.82828282828284,93.12931293129313,101.91019101910192,200.0,5.9934,50.4572,607.9082,10.30103010301029,98.08980898089808,23355.212027972648,31208.16742376642,0.7483685828404845
59.0832,45.10451045104511,55.545554555455546,65.80658065806581,199.4799479947995,5.9726,49.0407,130.1555,10.441044104410437,133.6733673367337,5200.671045113048,6973.94020609954,0.7457292278709879
98.7536,85.988598859886,95.82958295829583,107.6907690769077,200.0,5.6723,48.5705,115.6214,9.840984098409834,92.3092309230923,3973.5425914333982,5719.27229659306,0.694763666664449
56.2732,44.14441444144415,53.50535053505351,62.266226622662266,183.47834783478348,5.5317,50.6314,400.7014,9.36093609360936,121.21212121212122,16378.473939115931,21342.538186955364,0.7674098458039312
114.4616,102.2902290229023,111.63116311631164,121.1921192119212,200.0,5.5273,51.4167,294.6629,9.340934093409345,78.8078807880788,10421.402022315287,14265.110623018656,0.7305517845405957
45.8885,32.503250325032504,42.94429442944295,51.58515851585159,170.2970297029703,6.1864,51.6303,722.0283,10.441044104410445,118.7118711871187,30034.66996519646,39356.57966245235,0.7631422807264591
37.2504,22.282228222822283,33.623362336233626,47.584758475847586,200.0,5.9113,48.6051,78.0347,11.341134113411343,152.4152415241524,2933.1282620689562,4231.183632617914,0.6932169616694641
64.9833,51.78517851785179,62.04620462046205,70.60706070607061,189.11891189118913,6.0938,51.1257,602.1525,10.26102610261026,118.51185118511852,24863.156028090707,32529.363329552692,0.7643296235528443
38.1494,25.742574257425744,35.32353235323532,44.78447844784478,171.03710371037104,5.543,50.0549,272.2039,9.580958095809578,126.25262526252627,10975.645039803616,14510.521676671733,0.7563921742006653
42.7696,30.403040304030405,40.10401040104011,48.46484648464847,165.43654365436544,5.6443,50.623,553.2352,9.700970097009701,116.97169716971698,22543.835876781868,29326.14815311073,0.7687281588799639
83.0853,69.1869186918692,80.02800280028003,88.7888788878888,199.91999199919994,6.3212,49.12,759.7019,10.84108410841084,111.13111311131114,29766.98359298001,39708.67893616118,0.7496341956083649
89.0929,75.18751875187519,86.0886088608861,94.78947894789479,200.0,6.3453,50.4541,670.4897,10.901090109010909,105.21052105210521,26461.9980525957,35254.39899146247,0.7506013096125672
109.7314,95.62956295629563,106.59065906590659,115.45154515451546,200.0,6.4494,50.4523,533.6211,10.961096109610963,84.54845484548454,19538.07304556925,26612.98873372281,0.734155537397852
100.0663,86.76867686768678,97.1897189718972,106.11061106110611,200.0,6.0567,51.6567,652.69,10.421042104210414,93.88938893889389,25121.35260658608,33659.5383100275,0.7463368147002238
76.1074,62.24622462246225,72.98729872987299,81.98819881988199,199.8999899989999,6.1922,48.335,266.327,10.74107410741074,117.91179117911791,10404.223538969038,13893.749211274064,0.7488420426162972
34.3677,20.782078207820785,31.263126312631265,41.64416441644165,171.4971497149715,5.9934,51.5768,239.7583,10.48104810481048,129.85298529852986,9872.782698401756,13258.7209156503,0.7446255759669956
53.3771,40.284028402840285,50.48504850485049,59.10591059105911,174.35743574357437,6.0389,50.1435,761.2063,10.201020102010204,115.25152515251526,30629.60100670438,40338.11795380062,0.759321519208818
81.01,68.18681868186819,78.14781478147815,87.82878287828784,200.0,5.6888,50.5995,263.4849,9.960996099609957,112.17121712171216,10381.913269458093,13895.927809501418,0.7471191137276492
83.8113,71.20712071207122,81.00810081008102,90.00900090009002,200.0,5.6811,49.4283,341.4558,9.800980098009802,109.99099909990998,13280.085796500494,17635.80275748321,0.753018503275418
68.1742,54.16541654165417,65.16651665166518,73.80738073807382,188.57885788578858,6.4619,49.4741,606.0287,11.00110011001101,114.77147714771476,24126.177678852222,32112.906542755176,0.751292245899031
35.338,22.082208220822082,32.48324832483249,40.724072407240726,151.2951295129513,6.0507,48.7459,728.0921,10.401040104010406,110.57105710571057,28490.158498406807,37567.07946798042,0.7583809788218925
104.0988,89.94899489948995,100.61006100610061,111.4911491149115,200.0,6.1583,49.0803,167.9331,10.661066106610662,88.5088508850885,5921.74269898624,8342.379641987656,0.7098385536402326
86.9167,74.22742274227423,84.10841084108411,92.84928492849285,200.0,5.794,51.9052,628.9888,9.88098809880988,107.15071507150715,25426.073652063158,33389.518179620296,0.7614986689919435
96.2069,82.34823482348236,93.10931093109312,102.55025502550255,200.0,6.2581,50.7977,348.4397,10.761076107610762,97.44974497449745,13328.09269235241,18065.650302353875,0.737758811295922
71.4187,57.38573857385739,68.20682068206821,77.76777677767777,200.0,6.3385,51.3863,346.4483,10.821082108210824,122.23222322232223,14275.477911286129,19023.021969788173,0.7504316577018121
79.225,66.18661866186619,76.32763276327633,85.16851685168517,200.0,5.9446,51.492,478.1544,10.141014101410136,114.83148314831483,19578.427845419126,25724.1662946691,0.7610908598999543
54.7918,42.62426242624262,52.045204520452046,60.56605660566057,174.49744974497452,5.6124,49.305,566.1688,9.420942094209423,113.93139313931394,22367.114395068256,29314.518147040122,0.7630046751195416
118.7715,105.21052105210522,115.87158715871588,124.65246524652466,200.0,6.1895,51.7618,638.3144,10.661066106610662,75.34753475347534,22612.936313309852,30972.197831504724,0.730104348303888
90.024,75.78757875787579,86.82868286828683,95.92959295929593,200.0,6.4554,48.591,507.4003,11.041104110411041,104.07040704070407,19269.227826245704,26083.385016943816,0.7387548745582054
66.5764,51.62516251625163,62.56625662566257,77.84778477847784,200.0,6.4077,51.4839,72.6183,10.94109410941094,122.15221522152216,2723.5285423675737,4030.3738063659994,0.6757508541926668
61.0703,46.54465446544655,57.88578857885789,67.0867086708671,189.17891789178918,6.4248,49.2831,317.5581,11.341134113411343,122.09220922092209,12688.655911848819,16983.496541380297,0.7471168190209185
88.1216,74.3874387438744,85.08850885088509,93.66936693669368,200.0,6.2479,49.9023,720.4023,10.701070107010693,106.33063306330632,28347.552631917988,37613.61345869642,0.7536514050437215
98.829,85.66856685668567,95.90959095909591,104.41044104410442,200.0,5.9897,48.1729,511.5163,10.241024102410236,95.58955895589558,18928.43171536728,25356.634982191423,0.7464883147413359
92.474,78.66786678667867,89.46894689468947,97.94979497949795,200.0,6.322,49.6495,704.3084,10.801080108010794,102.05020502050205,27307.15109802423,36377.59017504757,0.7506586051088945
75.2788,61.26612661266127,71.86718671867187,82.52825282528254,200.0,6.2831,51.1637,214.9346,10.601060106010607,117.47174717471746,8583.333584307504,11685.127871336874,0.7345519603052063
45.74,31.563156315631566,42.344234423442344,54.825482548254826,200.0,5.9145,51.5091,99.8433,10.781078107810778,145.17451745174517,4053.8335236164594,5613.335378137621,0.7221791057425524
77.6201,63.04630463046305,74.32743274327433,84.18841884188419,199.85998599859988,6.3871,50.4423,250.8013,11.281128112811281,115.6715671567157,9985.225167007166,13492.31650747478,0.740067516313846
78.9212,66.02660266026604,76.02760276027603,85.06850685068507,200.0,5.8973,49.6339,382.1346,10.001000100009989,114.93149314931493,15103.283911554023,20055.87807190022,0.7530602179275735
102.1557,89.80898089808981,99.36993699369937,107.990799079908,200.0,5.6613,51.0517,454.0784,9.560956095609555,92.009200920092,17267.46221473034,22899.05380761261,0.7540688082487456
63.7117,49.96499649964997,60.66606660666067,70.08700870087009,189.65896589658968,6.1676,49.6842,369.7576,10.7010701070107,119.57195719571959,14702.576936800042,19699.316521234545,0.7463495964924289
35.6647,22.782278227822783,32.82328232823283,41.18411841184118,154.81548154815482,5.8772,49.6763,760.012,10.041004100410046,113.63136313631364,30354.3924649663,39763.9033260423,0.7633655130905246
118.2119,105.65056505650566,115.47154715471548,123.97239723972397,200.0,5.7868,51.8184,718.1729,9.820982098209825,76.02760276027603,25621.344384161686,34589.36803731843,0.7407288955530742
119.5779,105.45054505450545,116.61166116611662,125.23252325232524,200.0,6.3984,49.2474,497.3486,11.161116111611165,74.76747674767476,17051.810675803332,23588.346936570255,0.7228912955051976
37.5824,23.382338233823383,34.423442344234424,43.32433243324333,156.61566156615663,6.472,48.2862,494.5006,11.041104110411041,113.2913291329133,19171.01434260811,25745.9614620269,0.7446221952473487
99.3221,86.1086108610861,96.46964696469648,104.77047704770477,200.0,6.001,48.9073,621.1597,10.361036103610374,95.22952295229523,23299.04062546886,31044.193665598323,0.7505120241305456
68.2455,54.56545654565457,65.28652865286529,74.02740274027403,192.13921392139216,6.2309,51.4332,687.6701,10.721072107210716,118.11181118111813,28427.962619792645,37407.823007485196,0.7599469932827765
58.9159,45.904590459045906,55.82558255825583,65.62656265626563,199.6799679967997,5.7525,51.3866,170.1266,9.920992099209926,134.05340534053406,7107.093683098215,9374.834459631365,0.7581033791798472
48.236,34.483448344834486,45.10451045104511,54.42544254425443,175.75757575757578,6.2702,51.1392,454.0129,10.621062106210623,121.33213321332136,18653.124274400958,24766.77386350744,0.753151152314003
116.1088,103.35033503350336,113.29132913291329,121.992199219922,200.0,5.829,50.9646,745.1606,9.940994099409934,78.007800780078,26514.145590291108,35942.697684328836,0.7376782294738935
91.322,77.98779877987799,88.24882488248825,98.02980298029803,200.0,5.7526,49.4058,194.1482,10.26102610261026,101.97019701970197,7311.130662775344,9900.044326607936,0.73849474018268
103.2038,89.56895689568957,100.11001100110012,109.83098309830983,200.0,6.1083,49.9632,303.4763,10.541054105410552,90.16901690169017,11094.416429348963,15241.748452496218,0.7278965706543972
108.0954,95.5895589558956,105.37053705370538,113.53135313531354,200.0,5.7722,48.7392,755.8284,9.78097809780978,86.46864686468646,27361.089403312548,36551.34652328413,0.7485658397258454
86.1265,73.54735473547355,83.34833483348335,91.74917491749176,200.0,5.7535,48.349,672.834,9.800980098009802,108.25082508250824,25873.19007393169,34156.709315338914,0.7574848570764601
35.0278,21.182118211821184,31.823182318231826,41.964196419641965,169.07690769076908,6.2438,49.0875,228.8977,10.641064106410642,127.11271127112711,9023.161885943948,12247.411385539996,0.7367403283764287
73.5172,60.586058605860586,70.68706870687069,79.54795479547955,198.87988798879888,5.7513,49.5236,310.7588,10.101010101010104,119.33193319331933,12401.138076161273,16350.643613425937,0.7584495368719539
65.4335,51.44514451445145,62.40624062406241,71.04710471047105,182.85828582858286,6.4449,48.9664,711.0826,10.961096109610963,111.81118111811182,27882.900720802987,37225.92952444862,0.749018253593655
